track,index,heading change,heading change per sec,altitude (ft),speed (kts),speed (mph),alt/speed ratio,vert rate/speed ratio,vert rate per sec
3,12109,37,2.3125,3325.0,242.0,278.0,11.96043165467626,10.02158273381295,174.125
3,12133,52,0.7323943661971831,7075.0,274.0,315.0,22.46031746031746,10.714285714285714,47.53521126760563
3,12144,1,0.03333333333333333,8850.0,292.0,336.0,26.339285714285715,10.276785714285714,115.1
3,12154,0,0.0,10125.0,304.0,350.0,28.928571428571427,8.131428571428572,123.73913043478261
3,12158,13,0.8125,10700.0,323.0,372.0,28.763440860215052,4.92741935483871,114.5625
3,12165,27,1.35,11225.0,348.0,400.0,28.0625,5.3125,106.25
3,12174,8,0.2857142857142857,12400.0,367.0,422.0,29.38388625592417,8.64218009478673,130.25
3,12183,0,0.0,14750.0,364.0,419.0,35.20286396181384,9.725536992840096,135.83333333333334
3,12194,0,0.0,16475.0,376.0,433.0,38.04849884526559,8.02540415704388,115.83333333333333
3,12202,0,0.0,18225.0,387.0,445.0,40.95505617977528,7.977528089887641,118.33333333333333
3,12212,0,0.0,20025.0,392.0,451.0,44.40133037694013,6.9445676274944566,104.4
3,12223,0,0.0,21775.0,404.0,465.0,46.82795698924731,4.759139784946236,58.23684210526316
3,12235,0,0.0,22975.0,410.0,472.0,48.67584745762712,2.2245762711864407,25.0
3,12243,0,0.0,23000.0,406.0,467.0,49.25053533190578,0.055674518201284794,0.9285714285714286
3,12255,0,0.0,23000.0,401.0,461.0,49.891540130151846,0.13882863340563992,2.1333333333333333
3,12263,2,0.11764705882352941,23050.0,404.0,465.0,49.56989247311828,3.010752688172043,82.3529411764706
3,12271,11,0.39285714285714285,24050.0,419.0,482.0,49.89626556016597,4.9896265560165975,85.89285714285714
3,12281,2,0.06666666666666667,25375.0,427.0,491.0,51.680244399185334,5.346232179226069,87.5
3,12292,1,0.03333333333333333,26675.0,433.0,498.0,53.56425702811245,5.321285140562249,88.33333333333333
3,12302,1,0.03333333333333333,28025.0,438.0,504.0,55.60515873015873,4.712301587301587,79.16666666666667
3,12312,0,0.0,29050.0,446.0,513.0,56.627680311890835,4.021442495126705,68.76666666666667
3,12318,1,0.05555555555555555,29675.0,447.0,514.0,57.733463035019454,2.311284046692607,66.0
3,12330,3,0.1,30000.0,443.0,510.0,58.8235294117647,0.6372549019607843,10.833333333333334
3,12341,0,0.0,30000.0,436.0,502.0,59.7609561752988,1.9422310756972112,32.5
3,12351,0,0.0,30975.0,432.0,497.0,62.32394366197183,4.3762575452716295,72.5
3,12362,0,0.0,32175.0,429.0,494.0,65.13157894736842,4.8582995951417,80.0
3,12371,0,0.0,33375.0,426.0,490.0,68.11224489795919,4.13265306122449,67.5
3,12383,0,0.0,34200.0,428.0,493.0,69.3711967545639,3.0425963488843815,50.0
3,12395,0,0.0,34875.0,433.0,498.0,70.03012048192771,2.5602409638554215,42.5
3,12406,1,0.03333333333333333,35475.0,436.0,502.0,70.66733067729083,2.2848605577689245,38.233333333333334
3,12415,11,0.5238095238095238,35850.0,429.0,494.0,72.57085020242916,1.6700404858299596,39.285714285714285
3,12422,6,0.3157894736842105,36025.0,428.0,493.0,73.07302231237323,0.3103448275862069,8.052631578947368
3,12438,2,0.05,36000.0,428.0,493.0,73.02231237322515,0.0,0.0
3,12449,1,0.03333333333333333,36025.0,426.0,490.0,73.5204081632653,0.0,0.0
3,12461,1,0.03333333333333333,36000.0,424.0,488.0,73.77049180327869,0.05122950819672131,-0.8333333333333334
3,12470,0,0.0,36000.0,422.0,486.0,74.07407407407408,0.0,0.0
3,12481,0,0.0,36000.0,420.0,483.0,74.53416149068323,0.0,0.0
3,12492,0,0.0,36000.0,420.0,483.0,74.53416149068323,0.0,0.0
3,12501,0,0.0,36000.0,418.0,481.0,74.84407484407484,0.0,0.0
3,12513,0,0.0,36000.0,418.0,481.0,74.84407484407484,0.0,0.0
3,12525,0,0.0,36000.0,419.0,482.0,74.68879668049793,0.05186721991701245,0.8333333333333334
3,12535,0,0.0,36025.0,419.0,482.0,74.74066390041494,0.0,0.0
3,12545,0,0.0,36000.0,421.0,484.0,74.3801652892562,0.0,0.0
3,12556,0,0.0,36025.0,422.0,486.0,74.12551440329219,0.051440329218107,0.8333333333333334
3,12566,0,0.0,36025.0,423.0,487.0,73.97330595482546,0.0,0.0
3,12578,0,0.0,36025.0,425.0,489.0,73.67075664621677,0.0,0.0
3,12589,0,0.0,36025.0,426.0,490.0,73.5204081632653,0.0,0.0
3,12601,0,0.0,36025.0,426.0,490.0,73.5204081632653,0.05102040816326531,-0.8333333333333334
3,12611,0,0.0,36000.0,427.0,491.0,73.31975560081466,0.0,0.0
3,12620,0,0.0,36025.0,429.0,494.0,72.9251012145749,0.048582995951417005,0.7741935483870968
3,12630,0,0.0,36025.0,430.0,495.0,72.77777777777777,0.0,0.0
3,12641,0,0.0,36025.0,431.0,496.0,72.63104838709677,0.0,0.0
3,12651,0,0.0,36025.0,430.0,495.0,72.77777777777777,0.050505050505050504,-0.8333333333333334
3,12663,0,0.0,36000.0,430.0,495.0,72.72727272727273,0.050505050505050504,-0.8064516129032258
3,12673,0,0.0,36000.0,428.0,493.0,73.02231237322515,0.05070993914807302,0.8333333333333334
3,12683,0,0.0,36025.0,428.0,493.0,73.07302231237323,0.0,0.0
3,12693,0,0.0,36000.0,428.0,493.0,73.02231237322515,0.05070993914807302,-0.8064516129032258
3,12703,0,0.0,36000.0,427.0,491.0,73.31975560081466,0.0,0.0
3,12713,0,0.0,36000.0,427.0,491.0,73.31975560081466,0.059063136456211814,0.9666666666666667
3,12721,2,0.09090909090909091,36025.0,425.0,489.0,73.67075664621677,0.0,0.0
3,12725,9,0.5294117647058824,36000.0,416.0,479.0,75.15657620041753,0.07933194154488518,-2.235294117647059
3,12734,10,0.45454545454545453,36000.0,408.0,470.0,76.59574468085107,0.06382978723404255,1.3636363636363635
3,12741,1,0.03571428571428571,36025.0,407.0,468.0,76.97649572649573,0.05555555555555555,0.9285714285714286
3,12752,0,0.0,36025.0,408.0,470.0,76.64893617021276,0.0,0.0
3,12763,0,0.0,36025.0,407.0,468.0,76.97649572649573,0.0,0.0
3,12772,1,0.03333333333333333,36025.0,408.0,470.0,76.64893617021276,0.0,0.0
3,12781,0,0.0,36025.0,408.0,470.0,76.64893617021276,0.0,0.0
3,12790,0,0.0,36025.0,408.0,470.0,76.64893617021276,0.0,0.0
3,12800,0,0.0,36025.0,406.0,467.0,77.14132762312634,0.0,0.0
3,12809,0,0.0,36025.0,406.0,467.0,77.14132762312634,0.0,0.0
3,12819,0,0.0,36025.0,405.0,466.0,77.3068669527897,0.0,0.0
3,12829,0,0.0,36025.0,404.0,465.0,77.47311827956989,0.0,0.0
3,12839,0,0.0,36025.0,404.0,465.0,77.47311827956989,0.0,0.0
3,12849,0,0.0,36025.0,405.0,466.0,77.3068669527897,0.0,0.0
3,12858,0,0.0,36025.0,404.0,465.0,77.47311827956989,0.053763440860215055,-0.8333333333333334
3,12867,0,0.0,36000.0,404.0,465.0,77.41935483870968,0.053763440860215055,-0.8333333333333334
3,12877,0,0.0,36000.0,403.0,464.0,77.58620689655173,0.05387931034482758,0.8333333333333334
3,12887,0,0.0,36025.0,403.0,464.0,77.64008620689656,0.0,0.0
3,12897,0,0.0,36000.0,403.0,464.0,77.58620689655173,0.0,0.0
3,12906,0,0.0,36025.0,401.0,461.0,78.14533622559652,0.0,0.0
3,12916,0,0.0,36000.0,402.0,463.0,77.7537796976242,0.05399568034557235,-0.8333333333333334
3,12926,0,0.0,36000.0,402.0,463.0,77.7537796976242,0.0,0.0
3,12936,0,0.0,36000.0,402.0,463.0,77.7537796976242,0.0,0.0
3,12945,0,0.0,36000.0,402.0,463.0,77.7537796976242,0.0,0.0
3,12954,0,0.0,36000.0,402.0,463.0,77.7537796976242,0.05399568034557235,0.8333333333333334
3,12963,0,0.0,36025.0,403.0,464.0,77.64008620689656,0.05387931034482758,0.8333333333333334
3,12973,0,0.0,36025.0,403.0,464.0,77.64008620689656,0.0,0.0
3,12982,0,0.0,36025.0,404.0,465.0,77.47311827956989,0.0,0.0
3,12992,0,0.0,36025.0,404.0,465.0,77.47311827956989,0.053763440860215055,-0.8333333333333334
3,13000,0,0.0,36000.0,405.0,466.0,77.25321888412017,0.0,0.0
3,13009,0,0.0,36025.0,406.0,467.0,77.14132762312634,0.055674518201284794,0.8666666666666667
3,13018,0,0.0,36025.0,406.0,467.0,77.14132762312634,0.0,0.0
3,13028,1,0.03333333333333333,36025.0,408.0,470.0,76.64893617021276,0.0,0.0
3,13037,1,0.03333333333333333,36025.0,408.0,470.0,76.64893617021276,0.05319148936170213,-0.8333333333333334
3,13044,1,0.03333333333333333,36000.0,410.0,472.0,76.27118644067797,0.0,0.0
3,13051,1,0.03571428571428571,36025.0,412.0,474.0,76.00210970464136,0.05485232067510549,0.9285714285714286
3,13061,2,0.06666666666666667,36025.0,416.0,479.0,75.20876826722338,0.0,0.0
3,13070,0,0.0,36025.0,417.0,480.0,75.05208333333333,0.0,0.0
3,13077,1,0.03333333333333333,36025.0,418.0,481.0,74.8960498960499,0.0,0.0
3,13092,0,0.0,36025.0,418.0,481.0,74.8960498960499,0.04365904365904366,-0.5
3,13100,1,0.03225806451612903,36000.0,418.0,481.0,74.84407484407484,0.0,0.0
3,13109,1,0.030303030303030304,36025.0,418.0,481.0,74.8960498960499,0.05405405405405406,0.7878787878787878
3,13116,0,0.0,36025.0,418.0,481.0,74.8960498960499,0.056133056133056136,-1.08
3,13125,0,0.0,36000.0,418.0,481.0,74.84407484407484,0.05197505197505198,-0.8333333333333334
3,13133,1,0.03333333333333333,36000.0,417.0,480.0,75.0,0.0,0.0
3,13141,1,0.03225806451612903,36000.0,415.0,478.0,75.31380753138075,0.0,0.0
3,13151,0,0.0,36000.0,415.0,478.0,75.31380753138075,0.0,0.0
3,13161,0,0.0,36000.0,414.0,476.0,75.63025210084034,0.0,0.0
3,13170,0,0.0,36000.0,414.0,476.0,75.63025210084034,0.0,0.0
3,13179,1,0.03333333333333333,36000.0,413.0,475.0,75.78947368421052,0.0,0.0
3,13187,1,0.03225806451612903,36000.0,412.0,474.0,75.9493670886076,0.0,0.0
3,13194,1,0.03333333333333333,36000.0,411.0,473.0,76.10993657505286,0.052854122621564484,0.8333333333333334
3,13204,0,0.0,36025.0,411.0,473.0,76.16279069767442,0.052854122621564484,0.8333333333333334
3,13212,1,0.03333333333333333,36025.0,411.0,473.0,76.16279069767442,0.052854122621564484,-0.8333333333333334
3,13222,0,0.0,36000.0,412.0,474.0,75.9493670886076,0.0,0.0
3,13232,0,0.0,36025.0,411.0,473.0,76.16279069767442,0.052854122621564484,0.8333333333333334
3,13239,0,0.0,36025.0,409.0,471.0,76.48619957537154,0.05307855626326964,-0.8333333333333334
3,13247,0,0.0,36000.0,408.0,470.0,76.59574468085107,0.0,0.0
3,13255,0,0.0,36025.0,407.0,468.0,76.97649572649573,0.0,0.0
3,13263,0,0.0,36000.0,405.0,466.0,77.25321888412017,0.0536480686695279,-0.8333333333333334
3,13272,0,0.0,36000.0,404.0,465.0,77.41935483870968,0.053763440860215055,0.8333333333333334
3,13280,0,0.0,36025.0,402.0,463.0,77.80777537796976,0.04967602591792657,0.7666666666666667
3,13292,0,0.0,36025.0,401.0,461.0,78.14533622559652,0.049891540130151846,-0.6764705882352942
3,13301,0,0.0,36000.0,399.0,459.0,78.43137254901961,0.05228758169934641,-0.75
3,13310,0,0.0,36000.0,398.0,458.0,78.60262008733625,0.0,0.0
3,13317,0,0.0,36000.0,397.0,457.0,78.7746170678337,0.0525164113785558,0.75
3,13325,0,0.0,36025.0,396.0,456.0,79.00219298245614,0.05482456140350877,0.8333333333333334
3,13335,0,0.0,36025.0,396.0,456.0,79.00219298245614,0.05482456140350877,-0.8333333333333334
3,13344,0,0.0,36000.0,396.0,456.0,78.94736842105263,0.0,0.0
3,13355,0,0.0,36025.0,396.0,456.0,79.00219298245614,0.05482456140350877,0.8333333333333334
3,13364,0,0.0,36025.0,396.0,456.0,79.00219298245614,0.0,0.0
3,13371,0,0.0,36025.0,396.0,456.0,79.00219298245614,0.0,0.0
3,13380,0,0.0,36025.0,396.0,456.0,79.00219298245614,0.0,0.0
3,13390,0,0.0,36025.0,396.0,456.0,79.00219298245614,0.05482456140350877,-0.8333333333333334
3,13398,1,0.03333333333333333,36000.0,398.0,458.0,78.60262008733625,0.0,0.0
3,13406,5,0.16129032258064516,36025.0,406.0,467.0,77.14132762312634,0.05353319057815846,0.8064516129032258
3,13412,1,0.03333333333333333,36025.0,408.0,470.0,76.64893617021276,0.0,0.0
3,13421,0,0.0,36025.0,409.0,471.0,76.48619957537154,0.0,0.0
3,13429,0,0.0,36025.0,409.0,471.0,76.48619957537154,0.0,0.0
3,13440,0,0.0,36025.0,409.0,471.0,76.48619957537154,0.0,0.0
3,13451,0,0.0,36025.0,409.0,471.0,76.48619957537154,0.0,0.0
3,13461,0,0.0,36025.0,409.0,471.0,76.48619957537154,0.0,0.0
3,13469,0,0.0,36025.0,408.0,470.0,76.64893617021276,0.05319148936170213,-0.8333333333333334
3,13479,0,0.0,36000.0,408.0,470.0,76.59574468085107,0.0,0.0
3,13486,0,0.0,36025.0,408.0,470.0,76.64893617021276,0.05319148936170213,0.8333333333333334
3,13493,0,0.0,36025.0,408.0,470.0,76.64893617021276,0.0,0.0
3,13501,0,0.0,36025.0,408.0,470.0,76.64893617021276,0.04893617021276596,-0.696969696969697
3,13508,0,0.0,36000.0,407.0,468.0,76.92307692307692,0.0,0.0
3,13517,0,0.0,36025.0,407.0,468.0,76.97649572649573,0.05128205128205128,0.7741935483870968
3,13525,0,0.0,36025.0,407.0,468.0,76.97649572649573,0.0,0.0
3,13534,0,0.0,36025.0,406.0,467.0,77.14132762312634,0.0,0.0
3,13542,0,0.0,36025.0,404.0,465.0,77.47311827956989,0.0,0.0
3,13549,0,0.0,36025.0,404.0,465.0,77.47311827956989,0.0,0.0
3,13557,0,0.0,36025.0,404.0,465.0,77.47311827956989,0.05161290322580645,-0.8
3,13565,0,0.0,36000.0,403.0,464.0,77.58620689655173,0.05172413793103448,-0.75
3,13573,0,0.0,36000.0,402.0,463.0,77.7537796976242,0.0,0.0
