track,index,timestamp,sec since last signal,heading,heading change,heading change per sec,altitude (ft),speed (kts),speed (mph),alt/speed ratio,climb type,vert rate/speed ratio,vert rate per sec,latitude,longitude
36,12756,2023-05-31 20:18:14,30,132,1,0.03333333333333333,37000.0,501.0,577.0,64.12478336221837,level,0.0,0.0,19.982,-69.085
36,12766,2023-05-31 20:18:44,30,131,1,0.03333333333333333,37000.0,502.0,578.0,64.01384083044982,level,0.0,0.0,19.936,-69.029
36,12777,2023-05-31 20:19:14,30,132,1,0.03333333333333333,37000.0,503.0,579.0,63.90328151986183,level,0.0,0.0,19.89,-68.974
36,12784,2023-05-31 20:19:44,30,128,4,0.13333333333333333,37000.0,507.0,583.0,63.46483704974271,level,0.0,0.0,19.843,-68.915
36,12795,2023-05-31 20:20:14,30,128,0,0.0,37000.0,508.0,585.0,63.24786324786325,level,0.0,0.0,19.799,-68.855
36,12804,2023-05-31 20:20:45,31,128,0,0.0,37000.0,508.0,585.0,63.24786324786325,level,0.0,0.0,19.756,-68.796
36,12816,2023-05-31 20:21:23,38,128,0,0.0,37000.0,508.0,585.0,63.24786324786325,level,0.0,0.0,19.701,-68.721
36,12825,2023-05-31 20:21:53,30,128,0,0.0,37000.0,508.0,585.0,63.24786324786325,level,0.0,0.0,19.657,-68.662
36,12836,2023-05-31 20:22:23,30,128,0,0.0,37000.0,506.0,582.0,63.57388316151203,level,0.0,0.0,19.613,-68.601
36,12845,2023-05-31 20:22:53,30,128,0,0.0,37000.0,505.0,581.0,63.68330464716007,level,0.0,0.0,19.57,-68.544
36,12854,2023-05-31 20:23:23,30,128,0,0.0,37000.0,503.0,579.0,63.90328151986183,level,0.0,0.0,19.527,-68.485
36,12864,2023-05-31 20:23:53,30,128,0,0.0,37000.0,503.0,579.0,63.90328151986183,level,0.0,0.0,19.486,-68.429
36,12874,2023-05-31 20:24:23,30,128,0,0.0,37000.0,504.0,580.0,63.793103448275865,level,0.0,0.0,19.441,-68.369
36,12884,2023-05-31 20:24:53,30,128,0,0.0,37000.0,505.0,581.0,63.68330464716007,level,0.0,0.0,19.398,-68.311
36,12893,2023-05-31 20:25:23,30,128,0,0.0,37000.0,505.0,581.0,63.68330464716007,level,0.0,0.0,19.355,-68.253
36,12903,2023-05-31 20:25:54,31,128,0,0.0,37000.0,506.0,582.0,63.57388316151203,level,0.0,0.0,19.31,-68.192
36,12913,2023-05-31 20:26:24,30,128,0,0.0,37000.0,505.0,581.0,63.68330464716007,level,0.0,0.0,19.267,-68.134
36,12923,2023-05-31 20:26:54,30,128,0,0.0,37000.0,507.0,583.0,63.46483704974271,level,0.0,0.0,19.224,-68.077
36,12932,2023-05-31 20:27:24,30,135,7,0.23333333333333334,37000.0,500.0,575.0,64.34782608695652,level,0.0,0.0,19.178,-68.022
36,12944,2023-05-31 20:28:02,38,138,3,0.07894736842105263,37000.0,499.0,574.0,64.45993031358886,level,0.0,0.0,19.112,-67.958
36,12953,2023-05-31 20:28:32,30,138,0,0.0,37000.0,499.0,574.0,64.45993031358886,level,0.0,0.0,19.059,-67.908
36,12962,2023-05-31 20:29:02,30,138,0,0.0,37000.0,499.0,574.0,64.45993031358886,level,0.0,0.0,19.008,-67.859
36,12972,2023-05-31 20:29:33,31,138,0,0.0,37000.0,499.0,574.0,64.45993031358886,level,0.0,0.0,18.957,-67.81
36,12981,2023-05-31 20:30:03,30,138,0,0.0,37000.0,499.0,574.0,64.45993031358886,level,0.0,0.0,18.906,-67.761
36,12991,2023-05-31 20:30:33,30,138,0,0.0,37000.0,498.0,573.0,64.57242582897034,level,0.0,0.0,18.855,-67.713
36,12999,2023-05-31 20:31:03,30,138,0,0.0,37000.0,497.0,572.0,64.68531468531468,level,0.0,0.0,18.803,-67.662
36,13008,2023-05-31 20:31:33,30,138,0,0.0,37000.0,496.0,571.0,64.79859894921191,level,0.0,0.0,18.753,-67.615
36,13019,2023-05-31 20:32:03,30,138,0,0.0,37000.0,494.0,568.0,65.14084507042253,level,0.0,0.0,18.701,-67.565
36,13030,2023-05-31 20:32:34,31,138,0,0.0,37000.0,494.0,568.0,65.14084507042253,level,0.0,0.0,18.65,-67.517
36,13038,2023-05-31 20:33:06,32,138,0,0.0,37000.0,493.0,567.0,65.2557319223986,level,0.0,0.0,18.593,-67.463
36,13047,2023-05-31 20:33:38,32,138,0,0.0,37000.0,492.0,566.0,65.37102473498233,level,0.0,0.0,18.541,-67.414
36,13054,2023-05-31 20:34:08,30,138,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,18.49,-67.365
36,13065,2023-05-31 20:34:38,30,138,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,18.44,-67.318
36,13072,2023-05-31 20:35:08,30,138,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,18.389,-67.27
36,13081,2023-05-31 20:35:38,30,138,0,0.0,37000.0,490.0,564.0,65.60283687943263,level,0.0,0.0,18.338,-67.222
36,13088,2023-05-31 20:36:08,30,138,0,0.0,37000.0,490.0,564.0,65.60283687943263,level,0.0,0.0,18.288,-67.175
36,13096,2023-05-31 20:36:38,30,138,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,18.236,-67.126
36,13108,2023-05-31 20:37:12,34,138,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,18.179,-67.072
36,13118,2023-05-31 20:37:44,32,138,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,18.125,-67.02
36,13127,2023-05-31 20:38:14,30,138,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,18.073,-66.972
36,13135,2023-05-31 20:38:44,30,138,0,0.0,37000.0,492.0,566.0,65.37102473498233,level,0.0,0.0,18.023,-66.924
36,13143,2023-05-31 20:39:14,30,138,0,0.0,37000.0,492.0,566.0,65.37102473498233,level,0.0,0.0,17.973,-66.878
36,13153,2023-05-31 20:39:44,30,138,0,0.0,37000.0,494.0,568.0,65.14084507042253,level,0.0,0.0,17.921,-66.829
36,13163,2023-05-31 20:40:15,31,138,0,0.0,37000.0,494.0,568.0,65.14084507042253,level,0.0,0.0,17.869,-66.78
36,13171,2023-05-31 20:40:46,31,138,0,0.0,37000.0,493.0,567.0,65.2557319223986,level,0.0,0.0,17.814,-66.728
36,13181,2023-05-31 20:41:20,34,138,0,0.0,37000.0,493.0,567.0,65.2557319223986,level,0.0,0.0,17.76,-66.678
36,13189,2023-05-31 20:41:51,31,138,0,0.0,37000.0,493.0,567.0,65.2557319223986,level,0.0,0.0,17.705,-66.626
36,13198,2023-05-31 20:42:23,32,138,0,0.0,37000.0,493.0,567.0,65.2557319223986,level,0.0,0.0,17.648,-66.573
36,13206,2023-05-31 20:42:53,30,138,0,0.0,37000.0,492.0,566.0,65.37102473498233,level,0.0,0.0,17.601,-66.53
36,13216,2023-05-31 20:43:23,30,138,0,0.0,37000.0,492.0,566.0,65.37102473498233,level,0.0,0.0,17.546,-66.478
36,13225,2023-05-31 20:43:53,30,138,0,0.0,37000.0,492.0,566.0,65.37102473498233,level,0.0,0.0,17.497,-66.433
36,13234,2023-05-31 20:44:23,30,138,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,17.444,-66.383
36,13242,2023-05-31 20:44:53,30,138,0,0.0,37000.0,492.0,566.0,65.37102473498233,level,0.0,0.0,17.394,-66.337
36,13251,2023-05-31 20:45:23,30,138,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,17.342,-66.288
36,13259,2023-05-31 20:45:53,30,138,0,0.0,37000.0,492.0,566.0,65.37102473498233,level,0.0,0.0,17.294,-66.243
36,13268,2023-05-31 20:46:23,30,138,0,0.0,37000.0,492.0,566.0,65.37102473498233,level,0.0,0.0,17.243,-66.196
36,13277,2023-05-31 20:46:53,30,138,0,0.0,37000.0,492.0,566.0,65.37102473498233,level,0.0,0.0,17.192,-66.148
36,13285,2023-05-31 20:47:23,30,138,0,0.0,37000.0,492.0,566.0,65.37102473498233,level,0.0,0.0,17.14,-66.101
36,13293,2023-05-31 20:47:54,31,138,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,17.087,-66.051
36,13302,2023-05-31 20:48:24,30,138,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,17.036,-66.004
36,13311,2023-05-31 20:48:54,30,138,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,16.984,-65.956
36,13318,2023-05-31 20:49:24,30,138,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,16.933,-65.909
36,13326,2023-05-31 20:49:54,30,138,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,16.883,-65.862
36,13336,2023-05-31 20:50:24,30,138,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,16.831,-65.814
36,13345,2023-05-31 20:50:54,30,138,0,0.0,37000.0,492.0,566.0,65.37102473498233,level,0.0,0.0,16.779,-65.767
36,13356,2023-05-31 20:51:24,30,139,1,0.03333333333333333,37000.0,492.0,566.0,65.37102473498233,level,0.0,0.0,16.727,-65.719
36,13365,2023-05-31 20:51:55,31,138,1,0.03225806451612903,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,16.676,-65.672
36,13372,2023-05-31 20:52:25,30,138,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,16.626,-65.625
36,13381,2023-05-31 20:52:55,30,138,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,16.573,-65.577
36,13391,2023-05-31 20:53:25,30,138,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,16.523,-65.531
36,13399,2023-05-31 20:53:55,30,138,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,16.472,-65.484
36,13405,2023-05-31 20:54:25,30,138,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,16.421,-65.437
36,13413,2023-05-31 20:54:55,30,139,1,0.03333333333333333,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,16.369,-65.389
36,13422,2023-05-31 20:55:25,30,139,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,16.318,-65.343
36,13430,2023-05-31 20:55:55,30,139,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,16.266,-65.296
36,13438,2023-05-31 20:56:25,30,139,0,0.0,37000.0,490.0,564.0,65.60283687943263,level,0.0,0.0,16.216,-65.25
36,13447,2023-05-31 20:56:56,31,139,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,16.164,-65.202
36,13458,2023-05-31 20:57:26,30,139,0,0.0,37000.0,492.0,566.0,65.37102473498233,level,0.0,0.0,16.111,-65.154
36,13467,2023-05-31 20:57:56,30,139,0,0.0,37000.0,492.0,566.0,65.37102473498233,level,0.0,0.0,16.062,-65.109
36,13477,2023-05-31 20:58:26,30,139,0,0.0,37000.0,492.0,566.0,65.37102473498233,level,0.0,0.0,16.01,-65.061
36,13483,2023-05-31 20:58:58,32,139,0,0.0,37000.0,493.0,567.0,65.2557319223986,level,0.0,0.0,15.955,-65.011
36,13494,2023-05-31 20:59:34,36,139,0,0.0,37000.0,493.0,567.0,65.2557319223986,level,0.0,0.0,15.894,-64.956
36,13500,2023-05-31 21:00:04,30,139,0,0.0,37000.0,494.0,568.0,65.14084507042253,level,0.0,0.0,15.842,-64.908
36,13507,2023-05-31 21:00:34,30,139,0,0.0,37000.0,493.0,567.0,65.2557319223986,level,0.0,0.0,15.79,-64.861
36,13516,2023-05-31 21:01:04,30,139,0,0.0,37000.0,493.0,567.0,65.2557319223986,level,0.0,0.0,15.739,-64.814
36,13524,2023-05-31 21:01:35,31,139,0,0.0,37000.0,491.0,565.0,65.48672566371681,level,0.0,0.0,15.687,-64.767
36,13533,2023-05-31 21:02:07,32,139,0,0.0,37000.0,490.0,564.0,65.60283687943263,level,0.0,0.0,15.63,-64.716
36,13540,2023-05-31 21:02:37,30,139,0,0.0,37000.0,490.0,564.0,65.60283687943263,level,0.0,0.0,15.579,-64.669
36,13547,2023-05-31 21:03:07,30,139,0,0.0,37000.0,489.0,563.0,65.71936056838366,level,0.0,0.0,15.528,-64.623
36,13555,2023-05-31 21:03:38,31,139,0,0.0,37000.0,488.0,562.0,65.83629893238434,level,0.0,0.0,15.476,-64.576
36,13563,2023-05-31 21:04:08,30,139,0,0.0,37000.0,488.0,562.0,65.83629893238434,level,0.0,0.0,15.425,-64.53
36,13571,2023-05-31 21:04:39,31,139,0,0.0,37000.0,488.0,562.0,65.83629893238434,level,0.0,0.0,15.372,-64.482
36,13580,2023-05-31 21:05:10,31,139,0,0.0,37000.0,487.0,560.0,66.07142857142857,level,0.0,0.0,15.32,-64.435
36,13591,2023-05-31 21:05:59,49,139,0,0.0,37000.0,487.0,560.0,66.07142857142857,level,0.0,0.0,15.236,-64.359
36,13600,2023-05-31 21:06:32,33,139,0,0.0,37000.0,486.0,559.0,66.18962432915922,level,0.0,0.0,15.179,-64.308
36,13610,2023-05-31 21:07:02,30,139,0,0.0,37000.0,487.0,560.0,66.07142857142857,level,0.0,0.0,15.129,-64.262
36,13617,2023-05-31 21:07:32,30,139,0,0.0,37000.0,488.0,562.0,65.83629893238434,level,0.0,0.0,15.078,-64.216
36,13624,2023-05-31 21:08:04,32,139,0,0.0,37000.0,487.0,560.0,66.07142857142857,level,0.0,0.0,15.024,-64.168
36,13631,2023-05-31 21:08:34,30,148,9,0.3,37000.0,479.0,551.0,67.15063520871144,level,0.0,0.0,14.97,-64.128
36,13639,2023-05-31 21:09:17,43,149,1,0.023255813953488372,37000.0,479.0,551.0,67.15063520871144,level,0.0,0.0,14.887,-64.076
36,13644,2023-05-31 21:09:47,30,149,0,0.0,37000.0,478.0,550.0,67.27272727272727,level,0.0,0.0,14.83,-64.041
36,13652,2023-05-31 21:10:18,31,149,0,0.0,37000.0,479.0,551.0,67.15063520871144,level,0.0,0.0,14.772,-64.004
36,13659,2023-05-31 21:10:49,31,149,0,0.0,37000.0,479.0,551.0,67.15063520871144,level,0.0,0.0,14.713,-63.968
36,13667,2023-05-31 21:11:25,36,149,0,0.0,37000.0,479.0,551.0,67.15063520871144,level,0.0,0.0,14.642,-63.924
36,13675,2023-05-31 21:11:55,30,149,0,0.0,37000.0,479.0,551.0,67.15063520871144,level,0.0,0.0,14.586,-63.889
36,13681,2023-05-31 21:12:26,31,149,0,0.0,37000.0,479.0,551.0,67.15063520871144,level,0.0,0.0,14.53,-63.854
36,13688,2023-05-31 21:12:57,31,149,0,0.0,37000.0,478.0,550.0,67.27272727272727,level,0.0,0.0,14.468,-63.816
36,13694,2023-05-31 21:13:34,37,149,0,0.0,37000.0,477.0,549.0,67.39526411657559,level,0.0,0.0,14.4,-63.774
36,13701,2023-05-31 21:14:15,41,149,0,0.0,37000.0,473.0,544.0,68.01470588235294,level,0.0,0.0,14.322,-63.726
36,13708,2023-05-31 21:14:47,32,149,0,0.0,37000.0,472.0,543.0,68.13996316758748,level,0.0,0.0,14.261,-63.688
36,13714,2023-05-31 21:15:18,31,149,0,0.0,37000.0,471.0,542.0,68.26568265682657,level,0.0,0.0,14.204,-63.653
36,13724,2023-05-31 21:15:55,37,149,0,0.0,37000.0,470.0,541.0,68.39186691312385,level,0.0,0.0,14.136,-63.611
36,13731,2023-05-31 21:16:27,32,149,0,0.0,37000.0,470.0,541.0,68.39186691312385,level,0.0,0.0,14.075,-63.574
36,13736,2023-05-31 21:16:57,30,149,0,0.0,37000.0,469.0,540.0,68.51851851851852,level,0.0,0.0,14.019,-63.539
36,13742,2023-05-31 21:17:36,39,149,0,0.0,37000.0,468.0,539.0,68.6456400742115,level,0.0,0.0,13.946,-63.494
36,13748,2023-05-31 21:18:06,30,149,0,0.0,37000.0,468.0,539.0,68.6456400742115,level,0.0,0.0,13.89,-63.459
36,13754,2023-05-31 21:18:37,31,149,0,0.0,37000.0,468.0,539.0,68.6456400742115,level,0.0,0.0,13.833,-63.424
36,13761,2023-05-31 21:19:11,34,149,0,0.0,37000.0,467.0,537.0,68.90130353817504,level,0.0,0.0,13.77,-63.385
36,13767,2023-05-31 21:19:46,35,149,0,0.0,37000.0,467.0,537.0,68.90130353817504,level,0.0,0.0,13.705,-63.345
36,13772,2023-05-31 21:20:16,30,149,0,0.0,37000.0,467.0,537.0,68.90130353817504,level,0.0,0.0,13.649,-63.311
36,13777,2023-05-31 21:20:48,32,149,0,0.0,37000.0,467.0,537.0,68.90130353817504,level,0.0,0.0,13.589,-63.274
36,13784,2023-05-31 21:21:19,31,149,0,0.0,37000.0,466.0,536.0,69.02985074626865,level,0.0,0.0,13.533,-63.24
36,13788,2023-05-31 21:21:49,30,149,0,0.0,37000.0,467.0,537.0,68.90130353817504,level,0.0,0.0,13.477,-63.206
36,13793,2023-05-31 21:22:20,31,149,0,0.0,37000.0,467.0,537.0,68.90130353817504,level,0.0,0.0,13.418,-63.17
36,13798,2023-05-31 21:22:50,30,149,0,0.0,37000.0,468.0,539.0,68.6456400742115,level,0.0,0.0,13.363,-63.136
36,13805,2023-05-31 21:23:20,30,149,0,0.0,37000.0,467.0,537.0,68.90130353817504,level,0.0,0.0,13.307,-63.102
36,13810,2023-05-31 21:23:50,30,149,0,0.0,37000.0,467.0,537.0,68.90130353817504,level,0.0,0.0,13.252,-63.068
36,13816,2023-05-31 21:24:20,30,149,0,0.0,37000.0,467.0,537.0,68.90130353817504,level,0.0,0.0,13.195,-63.033
36,13821,2023-05-31 21:24:50,30,149,0,0.0,37000.0,466.0,536.0,69.02985074626865,level,0.0,0.0,13.138,-62.999
36,13827,2023-05-31 21:25:20,30,149,0,0.0,37000.0,466.0,536.0,69.02985074626865,level,0.0,0.0,13.083,-62.965
36,13832,2023-05-31 21:25:50,30,149,0,0.0,37000.0,467.0,537.0,68.90130353817504,level,0.0,0.0,13.028,-62.931
36,13838,2023-05-31 21:26:20,30,149,0,0.0,37000.0,467.0,537.0,68.90130353817504,level,0.0,0.0,12.972,-62.897
36,13844,2023-05-31 21:26:50,30,149,0,0.0,37000.0,467.0,537.0,68.90130353817504,level,0.0,0.0,12.916,-62.863
36,13850,2023-05-31 21:27:22,32,149,0,0.0,37000.0,467.0,537.0,68.90130353817504,level,0.0,0.0,12.857,-62.827
36,13858,2023-05-31 21:28:06,44,149,0,0.0,37000.0,467.0,537.0,68.90130353817504,level,0.0,0.0,12.777,-62.778
36,13863,2023-05-31 21:28:36,30,149,0,0.0,37000.0,467.0,537.0,68.90130353817504,level,0.0,0.0,12.719,-62.743
36,13867,2023-05-31 21:29:06,30,149,0,0.0,37000.0,466.0,536.0,69.02985074626865,level,0.0,0.0,12.664,-62.709
36,13872,2023-05-31 21:29:37,31,149,0,0.0,37000.0,466.0,536.0,69.02985074626865,level,0.0,0.0,12.606,-62.674
36,13878,2023-05-31 21:30:08,31,149,0,0.0,37000.0,465.0,535.0,69.1588785046729,level,0.0,0.0,12.549,-62.639
36,13884,2023-05-31 21:30:38,30,149,0,0.0,37000.0,465.0,535.0,69.1588785046729,level,0.0,0.0,12.493,-62.606
36,13888,2023-05-31 21:31:08,30,149,0,0.0,37000.0,463.0,533.0,69.41838649155723,descending,0.04690431519699812,-0.8333333333333334,12.438,-62.572
36,13892,2023-05-31 21:31:39,31,149,0,0.0,36975.0,460.0,529.0,69.89603024574669,descending,1.5330812854442344,-26.161290322580644,12.379,-62.536
36,13897,2023-05-31 21:32:09,30,149,0,0.0,36175.0,453.0,521.0,69.43378119001919,descending,3.166986564299424,-55.0,12.323,-62.503
36,13902,2023-05-31 21:32:39,30,149,0,0.0,35325.0,447.0,514.0,68.72568093385215,descending,3.5408560311284045,-60.666666666666664,12.273,-62.472
36,13906,2023-05-31 21:33:10,31,149,0,0.0,34325.0,440.0,506.0,67.83596837944664,descending,3.6936758893280635,-60.29032258064516,12.216,-62.438
36,13911,2023-05-31 21:33:40,30,149,0,0.0,33425.0,435.0,501.0,66.71656686626747,descending,3.592814371257485,-60.0,12.164,-62.406
36,13917,2023-05-31 21:34:10,30,149,0,0.0,32525.0,431.0,496.0,65.57459677419355,descending,3.629032258064516,-60.0,12.112,-62.375
36,13920,2023-05-31 21:34:40,30,149,0,0.0,31625.0,428.0,493.0,64.14807302231237,descending,3.7525354969574036,-61.666666666666664,12.061,-62.344
36,13926,2023-05-31 21:35:10,30,149,0,0.0,30675.0,425.0,489.0,62.73006134969325,descending,3.834355828220859,-62.5,12.009,-62.313
36,13930,2023-05-31 21:35:40,30,149,0,0.0,29750.0,425.0,489.0,60.83844580777096,descending,3.783231083844581,-61.666666666666664,11.959,-62.282
36,13934,2023-05-31 21:36:10,30,149,0,0.0,28825.0,426.0,490.0,58.826530612244895,descending,3.826530612244898,-62.5,11.908,-62.251
36,13940,2023-05-31 21:36:40,30,149,0,0.0,27875.0,426.0,490.0,56.88775510204081,descending,3.9285714285714284,-64.16666666666667,11.857,-62.221
36,13944,2023-05-31 21:37:10,30,149,0,0.0,26900.0,422.0,486.0,55.349794238683124,descending,3.8580246913580245,-62.5,11.806,-62.19
36,13948,2023-05-31 21:37:40,30,149,0,0.0,26000.0,416.0,479.0,54.27974947807933,descending,3.9665970772442587,-63.333333333333336,11.757,-62.161
36,13953,2023-05-31 21:38:10,30,149,0,0.0,25000.0,410.0,472.0,52.96610169491525,descending,4.13135593220339,-65.0,11.706,-62.129
36,13958,2023-05-31 21:38:40,30,149,0,0.0,24050.0,403.0,464.0,51.831896551724135,descending,4.0280172413793105,-62.3,11.657,-62.1
36,13962,2023-05-31 21:39:11,31,149,0,0.0,23100.0,397.0,457.0,50.54704595185996,descending,4.089715536105033,-60.29032258064516,11.609,-62.071
36,13967,2023-05-31 21:39:41,30,149,0,0.0,22150.0,391.0,450.0,49.22222222222222,descending,4.277777777777778,-64.16666666666667,11.562,-62.043
36,13972,2023-05-31 21:40:11,30,149,0,0.0,21175.0,387.0,445.0,47.58426966292135,descending,4.269662921348314,-63.333333333333336,11.515,-62.014
36,13977,2023-05-31 21:40:41,30,149,0,0.0,20250.0,382.0,440.0,46.02272727272727,descending,4.375,-64.16666666666667,11.469,-61.986
36,13981,2023-05-31 21:41:11,30,149,0,0.0,19250.0,379.0,436.0,44.15137614678899,descending,4.511467889908257,-65.56666666666666,11.422,-61.959
36,13986,2023-05-31 21:41:42,31,149,0,0.0,18250.0,376.0,433.0,42.147806004618936,descending,4.454965357967668,-62.225806451612904,11.376,-61.931
36,13991,2023-05-31 21:42:14,32,149,0,0.0,17225.0,373.0,429.0,40.15151515151515,descending,4.398601398601398,-58.96875,11.329,-61.903
36,13995,2023-05-31 21:42:44,30,149,0,0.0,16300.0,370.0,426.0,38.262910798122064,descending,4.518779342723005,-64.16666666666667,11.284,-61.876
36,13999,2023-05-31 21:43:14,30,149,0,0.0,15300.0,366.0,421.0,36.342042755344416,descending,4.572446555819478,-64.16666666666667,11.239,-61.849
36,14003,2023-05-31 21:43:44,30,149,0,0.0,14375.0,363.0,418.0,34.389952153110045,descending,4.366028708133971,-60.833333333333336,11.196,-61.823
36,14008,2023-05-31 21:44:14,30,150,1,0.03333333333333333,13475.0,359.0,413.0,32.6271186440678,descending,4.418886198547216,-60.833333333333336,11.153,-61.797
36,14013,2023-05-31 21:44:44,30,149,1,0.03333333333333333,12550.0,355.0,409.0,30.684596577017114,descending,4.645476772616137,-63.333333333333336,11.111,-61.772
36,14017,2023-05-31 21:45:14,30,149,0,0.0,11575.0,346.0,398.0,29.082914572864322,descending,4.459798994974874,-59.166666666666664,11.067,-61.746
36,14024,2023-05-31 21:45:44,30,149,0,0.0,10775.0,331.0,381.0,28.280839895013123,descending,3.8057742782152233,-48.333333333333336,11.028,-61.722
36,14029,2023-05-31 21:46:14,30,150,1,0.03333333333333333,10125.0,309.0,356.0,28.441011235955056,descending,2.8679775280898876,-34.03333333333333,10.987,-61.697
36,14032,2023-05-31 21:46:31,17,149,1,0.058823529411764705,9975.0,293.0,337.0,29.59940652818991,descending,2.293768545994065,-45.470588235294116,10.966,-61.685
36,14034,2023-05-31 21:46:47,16,149,0,0.0,9700.0,289.0,333.0,29.12912912912913,descending,3.81981981981982,-79.5,10.949,-61.675
36,14039,2023-05-31 21:47:17,30,149,0,0.0,9000.0,289.0,333.0,27.027027027027028,descending,4.42942942942943,-49.166666666666664,10.916,-61.655
36,14044,2023-05-31 21:47:47,30,149,0,0.0,8225.0,285.0,328.0,25.076219512195124,descending,4.496951219512195,-49.166666666666664,10.88,-61.633
36,14048,2023-05-31 21:48:17,30,150,1,0.03333333333333333,7525.0,280.0,322.0,23.369565217391305,descending,4.192546583850931,-45.0,10.846,-61.613
36,14053,2023-05-31 21:48:47,30,150,0,0.0,6875.0,276.0,318.0,21.61949685534591,descending,4.245283018867925,-45.0,10.813,-61.593
36,14059,2023-05-31 21:49:17,30,150,0,0.0,6175.0,276.0,318.0,19.41823899371069,descending,4.481132075471698,-47.5,10.78,-61.574
36,14064,2023-05-31 21:49:47,30,149,1,0.03333333333333333,5450.0,275.0,316.0,17.246835443037973,descending,3.0348101265822787,-31.966666666666665,10.747,-61.554
36,14068,2023-05-31 21:50:18,31,149,0,0.0,5200.0,246.0,283.0,18.374558303886925,descending,1.657243816254417,-15.129032258064516,10.713,-61.533
36,14071,2023-05-31 21:50:35,17,162,13,0.7647058823529411,5075.0,232.0,267.0,19.00749063670412,descending,3.0636704119850187,-48.11764705882353,10.696,-61.525
36,14075,2023-05-31 21:50:51,16,181,19,1.1875,4750.0,227.0,261.0,18.199233716475096,descending,4.624521072796935,-75.4375,10.68,-61.523
36,14080,2023-05-31 21:51:21,30,180,1,0.03333333333333333,4150.0,219.0,252.0,16.46825396825397,descending,4.658730158730159,-39.13333333333333,10.649,-61.522
36,14082,2023-05-31 21:51:37,16,180,0,0.0,3850.0,216.0,249.0,15.461847389558233,descending,4.5582329317269075,-70.9375,10.633,-61.522
36,14086,2023-05-31 21:51:58,21,169,11,0.5238095238095238,3450.0,208.0,239.0,14.435146443514645,descending,4.581589958158996,-52.142857142857146,10.612,-61.522
36,14088,2023-05-31 21:52:14,16,132,37,2.3125,3175.0,196.0,226.0,14.048672566371682,descending,4.424778761061947,-62.5,10.6,-61.515
36,14092,2023-05-31 21:52:31,17,93,39,2.2941176470588234,2900.0,183.0,211.0,13.744075829383887,descending,4.199052132701421,-52.11764705882353,10.595,-61.501
36,14099,2023-05-31 21:52:58,27,91,2,0.07407407407407407,2525.0,169.0,194.0,13.015463917525773,descending,4.34020618556701,-31.185185185185187,10.595,-61.478
36,14102,2023-05-31 21:53:28,30,90,1,0.03333333333333333,2100.0,146.0,168.0,12.5,descending,5.059523809523809,-28.333333333333332,10.595,-61.456
36,14107,2023-05-31 21:53:58,30,90,0,0.0,1675.0,137.0,158.0,10.60126582278481,descending,4.746835443037975,-25.0,10.595,-61.435
36,14112,2023-05-31 21:54:28,30,91,1,0.03333333333333333,1350.0,143.0,165.0,8.181818181818182,descending,4.321212121212121,-23.766666666666666,10.595,-61.417
36,14123,2023-05-31 21:55:51,83,90,1,0.012048192771084338,225.0,152.0,175.0,1.2857142857142858,descending,4.577142857142857,-9.650602409638553,10.595,-61.36
37,4203,2023-05-31 12:37:46,17,315,1,0.058823529411764705,875.0,192.0,221.0,3.9592760180995477,climbing,11.723981900452488,152.41176470588235,25.056,-77.48
37,4209,2023-05-31 12:38:02,16,316,1,0.0625,1600.0,206.0,237.0,6.751054852320675,climbing,12.261603375527427,181.625,25.067,-77.491
37,4214,2023-05-31 12:38:18,16,318,2,0.125,2425.0,210.0,242.0,10.020661157024794,climbing,13.086776859504132,197.9375,25.077,-77.502
