track,index,timestamp,altitude (ft),vertical rate (ft),heading,speed (kts),speed (mph),latitude,longitude,aircraft type
39,13395,2023-05-31 22:20:43,3950,1436,111,239,275,33.617,-84.325,"Jet - Large Passenger"
39,13396,2023-05-31 22:21:01,4525,2149,114,260,299,33.609,-84.300,"Jet - Large Passenger"
39,13397,2023-05-31 22:21:20,5275,2614,151,270,311,33.593,-84.281,"Jet - Large Passenger"
39,13398,2023-05-31 22:21:36,6050,2775,178,273,314,33.575,-84.275,"Jet - Large Passenger"
39,13399,2023-05-31 22:22:00,7125,2760,182,282,325,33.544,-84.276,"Jet - Large Passenger"
39,13400,2023-05-31 22:22:26,8350,2759,185,290,334,33.509,-84.279,"Jet - Large Passenger"
39,13401,2023-05-31 22:22:56,9700,2225,184,300,345,33.469,-84.283,"Jet - Large Passenger"
39,13402,2023-05-31 22:23:26,10575,1500,185,324,373,33.426,-84.287,"Jet - Large Passenger"
39,13403,2023-05-31 22:23:56,11200,1239,185,356,410,33.378,-84.292,"Jet - Large Passenger"
39,13404,2023-05-31 22:24:12,11525,1272,185,372,428,33.352,-84.294,"Jet - Large Passenger"
39,13405,2023-05-31 22:24:42,12175,1750,185,396,456,33.297,-84.300,"Jet - Large Passenger"
39,13406,2023-05-31 22:25:12,13275,1650,185,404,465,33.243,-84.306,"Jet - Large Passenger"
39,13407,2023-05-31 22:25:42,13825,575,185,405,466,33.185,-84.312,"Jet - Large Passenger"
39,13408,2023-05-31 22:26:12,13850,25,185,405,466,33.130,-84.318,"Jet - Large Passenger"
39,13409,2023-05-31 22:26:43,13850,0,185,405,466,33.073,-84.324,"Jet - Large Passenger"
39,13410,2023-05-31 22:27:13,13850,500,185,410,472,33.015,-84.330,"Jet - Large Passenger"
39,13411,2023-05-31 22:27:34,14275,1714,188,413,475,32.977,-84.335,"Jet - Large Passenger"
39,13412,2023-05-31 22:27:55,15050,2235,197,417,480,32.935,-84.347,"Jet - Large Passenger"
39,13413,2023-05-31 22:28:25,16175,2083,197,420,483,32.880,-84.367,"Jet - Large Passenger"
39,13414,2023-05-31 22:28:49,16925,1806,197,424,488,32.836,-84.382,"Jet - Large Passenger"
39,13415,2023-05-31 22:29:19,17800,1875,197,432,497,32.779,-84.403,"Jet - Large Passenger"
39,13416,2023-05-31 22:29:41,18550,1644,197,434,499,32.738,-84.417,"Jet - Large Passenger"
39,13417,2023-05-31 22:30:11,19225,1575,197,444,511,32.679,-84.438,"Jet - Large Passenger"
39,13418,2023-05-31 22:30:41,20125,1670,197,449,517,32.619,-84.459,"Jet - Large Passenger"
39,13419,2023-05-31 22:31:04,20700,1472,198,450,518,32.573,-84.475,"Jet - Large Passenger"
39,13420,2023-05-31 22:31:34,21425,2325,197,456,525,32.513,-84.497,"Jet - Large Passenger"
39,13421,2023-05-31 22:32:04,23025,3383,198,436,502,32.455,-84.518,"Jet - Large Passenger"
39,13422,2023-05-31 22:32:21,24075,2526,202,423,487,32.421,-84.532,"Jet - Large Passenger"
39,13423,2023-05-31 22:32:42,24625,1149,207,426,490,32.384,-84.552,"Jet - Large Passenger"
39,13424,2023-05-31 22:33:08,24975,1183,212,435,501,32.338,-84.582,"Jet - Large Passenger"
39,13425,2023-05-31 22:33:34,25650,1132,218,437,503,32.297,-84.616,"Jet - Large Passenger"
39,13426,2023-05-31 22:34:01,25975,1117,224,446,513,32.254,-84.660,"Jet - Large Passenger"
39,13427,2023-05-31 22:34:21,26525,1720,229,444,511,32.226,-84.695,"Jet - Large Passenger"
39,13428,2023-05-31 22:34:42,27150,1324,233,442,509,32.198,-84.734,"Jet - Large Passenger"
39,13429,2023-05-31 22:35:12,27650,925,234,449,517,32.162,-84.793,"Jet - Large Passenger"
39,13430,2023-05-31 22:35:42,28075,1125,234,456,525,32.125,-84.851,"Jet - Large Passenger"
39,13431,2023-05-31 22:36:00,28550,1330,236,454,522,32.102,-84.891,"Jet - Large Passenger"
39,13432,2023-05-31 22:36:26,29050,1081,242,455,524,32.074,-84.945,"Jet - Large Passenger"
39,13433,2023-05-31 22:36:43,29325,1191,245,455,524,32.059,-84.980,"Jet - Large Passenger"
39,13434,2023-05-31 22:37:00,29725,1103,249,454,522,32.044,-85.022,"Jet - Large Passenger"
39,13435,2023-05-31 22:37:17,29950,500,252,456,525,32.033,-85.060,"Jet - Large Passenger"
39,13436,2023-05-31 22:37:33,30000,77,255,454,522,32.023,-85.099,"Jet - Large Passenger"
39,13437,2023-05-31 22:37:56,30000,0,260,450,518,32.013,-85.155,"Jet - Large Passenger"
39,13438,2023-05-31 22:38:20,30000,0,266,451,519,32.006,-85.210,"Jet - Large Passenger"
39,13439,2023-05-31 22:38:50,30000,0,271,452,520,32.004,-85.287,"Jet - Large Passenger"
39,13440,2023-05-31 22:39:27,30000,0,278,452,520,32.009,-85.377,"Jet - Large Passenger"
39,13441,2023-05-31 22:39:57,30000,0,283,452,520,32.020,-85.448,"Jet - Large Passenger"
39,13442,2023-05-31 22:40:27,30000,200,284,453,521,32.036,-85.521,"Jet - Large Passenger"
39,13443,2023-05-31 22:40:57,30200,650,284,457,526,32.051,-85.590,"Jet - Large Passenger"
39,13444,2023-05-31 22:41:27,30650,950,284,459,528,32.067,-85.666,"Jet - Large Passenger"
39,13445,2023-05-31 22:41:57,31150,900,284,460,529,32.082,-85.737,"Jet - Large Passenger"
39,13446,2023-05-31 22:42:27,31550,1075,284,462,532,32.098,-85.809,"Jet - Large Passenger"
39,13447,2023-05-31 22:42:57,32225,1375,284,458,527,32.113,-85.881,"Jet - Large Passenger"
39,13448,2023-05-31 22:43:27,32925,1175,284,453,521,32.129,-85.955,"Jet - Large Passenger"
39,13449,2023-05-31 22:43:57,33400,825,284,452,520,32.144,-86.025,"Jet - Large Passenger"
39,13450,2023-05-31 22:44:27,33750,600,284,454,522,32.159,-86.096,"Jet - Large Passenger"
39,13451,2023-05-31 22:44:57,34000,250,284,450,518,32.175,-86.170,"Jet - Large Passenger"
39,13452,2023-05-31 22:45:27,34000,0,284,451,519,32.190,-86.241,"Jet - Large Passenger"
39,13453,2023-05-31 22:45:57,34000,0,284,451,519,32.205,-86.312,"Jet - Large Passenger"
39,13454,2023-05-31 22:46:27,34000,0,284,448,516,32.220,-86.384,"Jet - Large Passenger"
39,13455,2023-05-31 22:46:57,34000,25,284,450,518,32.234,-86.456,"Jet - Large Passenger"
39,13456,2023-05-31 22:47:27,34025,25,284,448,516,32.249,-86.523,"Jet - Large Passenger"
39,13457,2023-05-31 22:47:57,34025,-25,284,448,516,32.264,-86.597,"Jet - Large Passenger"
39,13458,2023-05-31 22:48:27,34000,-25,284,449,517,32.279,-86.668,"Jet - Large Passenger"
39,13459,2023-05-31 22:48:57,34000,-25,284,449,517,32.293,-86.740,"Jet - Large Passenger"
39,13460,2023-05-31 22:49:27,33975,-49,284,452,520,32.308,-86.811,"Jet - Large Passenger"
39,13461,2023-05-31 22:49:58,33950,0,284,456,525,32.324,-86.888,"Jet - Large Passenger"
39,13462,2023-05-31 22:50:28,33975,65,286,458,527,32.339,-86.960,"Jet - Large Passenger"
39,13463,2023-05-31 22:51:07,34025,65,293,460,529,32.367,-87.053,"Jet - Large Passenger"
39,13464,2023-05-31 22:51:37,34050,25,293,459,528,32.392,-87.122,"Jet - Large Passenger"
39,13465,2023-05-31 22:52:07,34050,0,293,459,528,32.416,-87.190,"Jet - Large Passenger"
39,13466,2023-05-31 22:52:37,34050,-25,293,458,527,32.440,-87.258,"Jet - Large Passenger"
39,13467,2023-05-31 22:53:07,34025,-25,293,457,526,32.465,-87.329,"Jet - Large Passenger"
39,13468,2023-05-31 22:53:37,34025,0,293,456,525,32.490,-87.398,"Jet - Large Passenger"
39,13469,2023-05-31 22:54:07,34025,-25,293,454,522,32.514,-87.467,"Jet - Large Passenger"
39,13470,2023-05-31 22:54:37,34000,-25,293,453,521,32.538,-87.536,"Jet - Large Passenger"
39,13471,2023-05-31 22:55:07,34000,0,293,452,520,32.563,-87.604,"Jet - Large Passenger"
39,13472,2023-05-31 22:55:37,34000,-25,293,450,518,32.585,-87.669,"Jet - Large Passenger"
39,13473,2023-05-31 22:56:07,33975,-48,293,449,517,32.610,-87.739,"Jet - Large Passenger"
39,13474,2023-05-31 22:56:39,33950,-24,292,449,517,32.635,-87.812,"Jet - Large Passenger"
39,13475,2023-05-31 22:57:09,33950,25,292,450,518,32.659,-87.879,"Jet - Large Passenger"
39,13476,2023-05-31 22:57:39,33975,50,292,452,520,32.683,-87.950,"Jet - Large Passenger"
39,13477,2023-05-31 22:58:09,34000,50,292,453,521,32.707,-88.017,"Jet - Large Passenger"
39,13478,2023-05-31 22:58:39,34025,50,292,452,520,32.731,-88.087,"Jet - Large Passenger"
39,13479,2023-05-31 22:59:09,34050,0,292,451,519,32.754,-88.154,"Jet - Large Passenger"
39,13480,2023-05-31 22:59:39,34025,-25,292,449,517,32.778,-88.223,"Jet - Large Passenger"
39,13481,2023-05-31 23:00:10,34025,-25,292,448,516,32.803,-88.296,"Jet - Large Passenger"
39,13482,2023-05-31 23:00:40,34000,-50,292,447,514,32.826,-88.362,"Jet - Large Passenger"
39,13483,2023-05-31 23:01:10,33975,0,292,447,514,32.849,-88.429,"Jet - Large Passenger"
39,13484,2023-05-31 23:01:40,34000,25,292,446,513,32.873,-88.498,"Jet - Large Passenger"
39,13485,2023-05-31 23:02:10,34000,0,292,446,513,32.896,-88.567,"Jet - Large Passenger"
39,13486,2023-05-31 23:02:40,34000,0,292,446,513,32.919,-88.635,"Jet - Large Passenger"
39,13487,2023-05-31 23:02:56,34000,0,293,445,512,32.931,-88.670,"Jet - Large Passenger"
39,13488,2023-05-31 23:03:27,34000,0,292,446,513,32.956,-88.743,"Jet - Large Passenger"
39,13489,2023-05-31 23:03:57,34000,-25,292,446,513,32.979,-88.812,"Jet - Large Passenger"
39,13490,2023-05-31 23:04:27,33975,0,292,446,513,33.000,-88.874,"Jet - Large Passenger"
39,13491,2023-05-31 23:04:57,34000,25,292,447,514,33.025,-88.946,"Jet - Large Passenger"
39,13492,2023-05-31 23:05:27,34000,0,292,447,514,33.048,-89.014,"Jet - Large Passenger"
39,13493,2023-05-31 23:05:48,34000,0,292,449,517,33.064,-89.062,"Jet - Large Passenger"
39,13494,2023-05-31 23:06:18,34000,0,292,450,518,33.086,-89.129,"Jet - Large Passenger"
39,13495,2023-05-31 23:06:48,34000,0,292,451,519,33.109,-89.198,"Jet - Large Passenger"
39,13496,2023-05-31 23:07:18,34000,-24,292,453,521,33.133,-89.270,"Jet - Large Passenger"
39,13497,2023-05-31 23:07:50,33975,24,292,454,522,33.158,-89.346,"Jet - Large Passenger"
39,13498,2023-05-31 23:08:21,34025,49,292,455,524,33.182,-89.415,"Jet - Large Passenger"
39,13499,2023-05-31 23:08:51,34025,0,292,455,524,33.205,-89.485,"Jet - Large Passenger"
39,13500,2023-05-31 23:09:21,34025,0,292,456,525,33.228,-89.555,"Jet - Large Passenger"
39,13501,2023-05-31 23:09:51,34025,-25,292,457,526,33.252,-89.626,"Jet - Large Passenger"
39,13502,2023-05-31 23:10:21,34000,-25,291,457,526,33.275,-89.696,"Jet - Large Passenger"
39,13503,2023-05-31 23:10:51,34000,0,291,454,522,33.298,-89.767,"Jet - Large Passenger"
39,13504,2023-05-31 23:11:21,34000,0,291,450,518,33.321,-89.836,"Jet - Large Passenger"
39,13505,2023-05-31 23:11:51,34000,0,291,441,507,33.343,-89.905,"Jet - Large Passenger"
39,13506,2023-05-31 23:12:21,34000,0,291,443,510,33.366,-89.973,"Jet - Large Passenger"
39,13507,2023-05-31 23:12:54,34000,0,291,446,513,33.391,-90.050,"Jet - Large Passenger"
39,13508,2023-05-31 23:13:24,34000,0,291,446,513,33.413,-90.119,"Jet - Large Passenger"
39,13509,2023-05-31 23:13:54,34000,0,291,446,513,33.435,-90.188,"Jet - Large Passenger"
39,13510,2023-05-31 23:14:13,34000,0,296,446,513,33.450,-90.229,"Jet - Large Passenger"
39,13511,2023-05-31 23:14:33,34000,0,301,443,510,33.469,-90.272,"Jet - Large Passenger"
39,13512,2023-05-31 23:14:53,34000,0,305,445,512,33.491,-90.314,"Jet - Large Passenger"
39,13513,2023-05-31 23:15:14,34000,0,308,448,516,33.517,-90.357,"Jet - Large Passenger"
39,13514,2023-05-31 23:15:44,34000,0,308,446,513,33.554,-90.414,"Jet - Large Passenger"
39,13515,2023-05-31 23:16:13,34000,0,308,447,514,33.591,-90.472,"Jet - Large Passenger"
39,13516,2023-05-31 23:16:43,34000,0,309,448,516,33.630,-90.530,"Jet - Large Passenger"
39,13517,2023-05-31 23:17:13,34000,0,308,451,519,33.668,-90.589,"Jet - Large Passenger"
39,13518,2023-05-31 23:17:43,34000,25,308,453,521,33.706,-90.647,"Jet - Large Passenger"
39,13519,2023-05-31 23:18:13,34025,25,308,456,525,33.745,-90.707,"Jet - Large Passenger"
39,13520,2023-05-31 23:18:44,34025,-25,309,454,522,33.785,-90.770,"Jet - Large Passenger"
39,13521,2023-05-31 23:19:14,34000,-25,309,454,522,33.824,-90.831,"Jet - Large Passenger"
39,13522,2023-05-31 23:19:44,34000,0,308,455,524,33.862,-90.890,"Jet - Large Passenger"
39,13523,2023-05-31 23:20:14,34000,0,308,457,526,33.900,-90.948,"Jet - Large Passenger"
39,13524,2023-05-31 23:20:44,34000,25,308,457,526,33.940,-91.010,"Jet - Large Passenger"
39,13525,2023-05-31 23:21:14,34025,25,308,459,528,33.978,-91.070,"Jet - Large Passenger"
39,13526,2023-05-31 23:21:44,34025,0,308,460,529,34.017,-91.130,"Jet - Large Passenger"
39,13527,2023-05-31 23:22:14,34025,0,308,461,531,34.055,-91.191,"Jet - Large Passenger"
39,13528,2023-05-31 23:22:44,34025,-25,308,452,520,34.095,-91.253,"Jet - Large Passenger"
39,13529,2023-05-31 23:23:14,34000,-25,307,445,512,34.133,-91.312,"Jet - Large Passenger"
39,13530,2023-05-31 23:23:44,34000,0,307,446,513,34.169,-91.370,"Jet - Large Passenger"
39,13531,2023-05-31 23:24:14,34000,0,307,447,514,34.208,-91.430,"Jet - Large Passenger"
39,13532,2023-05-31 23:24:44,34000,0,307,449,517,34.244,-91.489,"Jet - Large Passenger"
39,13533,2023-05-31 23:25:14,34000,25,307,451,519,34.283,-91.550,"Jet - Large Passenger"
39,13534,2023-05-31 23:25:44,34025,25,307,452,520,34.321,-91.610,"Jet - Large Passenger"
39,13535,2023-05-31 23:26:14,34025,0,307,453,521,34.359,-91.670,"Jet - Large Passenger"
39,13536,2023-05-31 23:26:44,34025,0,307,453,521,34.398,-91.732,"Jet - Large Passenger"
39,13537,2023-05-31 23:27:14,34025,-25,307,454,522,34.436,-91.792,"Jet - Large Passenger"
39,13538,2023-05-31 23:27:44,34000,-25,307,454,522,34.473,-91.852,"Jet - Large Passenger"
39,13539,2023-05-31 23:28:14,34000,-24,307,454,522,34.511,-91.912,"Jet - Large Passenger"
39,13540,2023-05-31 23:28:46,33975,-24,307,454,522,34.552,-91.977,"Jet - Large Passenger"
39,13541,2023-05-31 23:29:16,33975,25,307,455,524,34.591,-92.040,"Jet - Large Passenger"
39,13542,2023-05-31 23:29:46,34000,25,307,456,525,34.630,-92.101,"Jet - Large Passenger"
39,13543,2023-05-31 23:30:16,34000,0,307,456,525,34.667,-92.161,"Jet - Large Passenger"
39,13544,2023-05-31 23:30:46,34000,25,307,456,525,34.707,-92.224,"Jet - Large Passenger"
39,13545,2023-05-31 23:31:16,34025,0,307,455,524,34.745,-92.284,"Jet - Large Passenger"
39,13546,2023-05-31 23:31:46,34000,-25,307,455,524,34.780,-92.341,"Jet - Large Passenger"
39,13547,2023-05-31 23:32:17,34000,0,307,456,525,34.821,-92.407,"Jet - Large Passenger"
39,13548,2023-05-31 23:32:47,34000,0,307,456,525,34.860,-92.470,"Jet - Large Passenger"
39,13549,2023-05-31 23:33:12,34000,0,310,455,524,34.891,-92.519,"Jet - Large Passenger"
39,13550,2023-05-31 23:33:42,34000,0,310,455,524,34.931,-92.577,"Jet - Large Passenger"
39,13551,2023-05-31 23:34:12,34000,0,309,453,521,34.972,-92.638,"Jet - Large Passenger"
39,13552,2023-05-31 23:34:43,34000,-25,310,454,522,35.013,-92.699,"Jet - Large Passenger"
39,13553,2023-05-31 23:35:13,33975,24,310,456,525,35.053,-92.758,"Jet - Large Passenger"
39,13554,2023-05-31 23:35:45,34025,381,309,454,522,35.096,-92.821,"Jet - Large Passenger"
39,13555,2023-05-31 23:36:16,34375,615,309,456,525,35.138,-92.884,"Jet - Large Passenger"
39,13556,2023-05-31 23:36:46,34650,850,310,463,533,35.177,-92.942,"Jet - Large Passenger"
39,13557,2023-05-31 23:37:16,35225,1150,310,460,529,35.219,-93.004,"Jet - Large Passenger"
39,13558,2023-05-31 23:37:46,35800,788,310,458,527,35.257,-93.061,"Jet - Large Passenger"
39,13559,2023-05-31 23:38:15,36000,203,310,457,526,35.298,-93.121,"Jet - Large Passenger"
39,13560,2023-05-31 23:38:45,36000,0,310,459,528,35.338,-93.179,"Jet - Large Passenger"
39,13561,2023-05-31 23:39:08,36000,0,308,459,528,35.370,-93.226,"Jet - Large Passenger"
39,13562,2023-05-31 23:39:29,36000,0,292,451,519,35.393,-93.274,"Jet - Large Passenger"
39,13563,2023-05-31 23:39:45,36000,0,281,444,511,35.401,-93.310,"Jet - Large Passenger"
39,13564,2023-05-31 23:40:07,36000,0,269,437,503,35.404,-93.363,"Jet - Large Passenger"
39,13565,2023-05-31 23:40:34,36000,-26,271,437,503,35.404,-93.433,"Jet - Large Passenger"
39,13566,2023-05-31 23:41:04,35975,-53,271,437,503,35.405,-93.505,"Jet - Large Passenger"
39,13567,2023-05-31 23:41:31,35950,0,271,437,503,35.406,-93.573,"Jet - Large Passenger"
39,13568,2023-05-31 23:42:01,35975,25,270,438,504,35.406,-93.647,"Jet - Large Passenger"
39,13569,2023-05-31 23:42:31,35975,25,270,439,505,35.406,-93.721,"Jet - Large Passenger"
39,13570,2023-05-31 23:43:01,36000,25,270,440,506,35.407,-93.796,"Jet - Large Passenger"
39,13571,2023-05-31 23:43:31,36000,0,270,442,509,35.407,-93.873,"Jet - Large Passenger"
39,13572,2023-05-31 23:44:01,36000,25,270,443,510,35.407,-93.946,"Jet - Large Passenger"
39,13573,2023-05-31 23:44:31,36025,25,270,444,511,35.407,-94.020,"Jet - Large Passenger"
39,13574,2023-05-31 23:45:01,36025,0,270,445,512,35.407,-94.096,"Jet - Large Passenger"
39,13575,2023-05-31 23:45:31,36025,0,270,446,513,35.407,-94.172,"Jet - Large Passenger"
39,13576,2023-05-31 23:46:01,36025,0,270,447,514,35.407,-94.247,"Jet - Large Passenger"
39,13577,2023-05-31 23:46:31,36025,0,270,447,514,35.407,-94.323,"Jet - Large Passenger"
39,13578,2023-05-31 23:47:01,36025,0,270,447,514,35.407,-94.401,"Jet - Large Passenger"
39,13579,2023-05-31 23:47:31,36025,0,270,447,514,35.407,-94.475,"Jet - Large Passenger"
39,13580,2023-05-31 23:48:02,36025,-25,270,448,516,35.406,-94.555,"Jet - Large Passenger"
39,13581,2023-05-31 23:48:32,36000,-25,270,448,516,35.406,-94.629,"Jet - Large Passenger"
39,13582,2023-05-31 23:49:02,36000,0,270,448,516,35.406,-94.705,"Jet - Large Passenger"
39,13583,2023-05-31 23:49:26,36000,0,272,449,517,35.406,-94.767,"Jet - Large Passenger"
39,13584,2023-05-31 23:49:56,36000,0,276,452,520,35.411,-94.842,"Jet - Large Passenger"
39,13585,2023-05-31 23:50:26,36000,25,275,451,519,35.417,-94.918,"Jet - Large Passenger"
39,13586,2023-05-31 23:50:56,36025,25,275,450,518,35.423,-94.996,"Jet - Large Passenger"
39,13587,2023-05-31 23:51:27,36025,-25,274,449,517,35.427,-95.073,"Jet - Large Passenger"
39,13588,2023-05-31 23:51:57,36000,-25,274,448,516,35.432,-95.151,"Jet - Large Passenger"
39,13589,2023-05-31 23:52:27,36000,-25,274,448,516,35.437,-95.226,"Jet - Large Passenger"
39,13590,2023-05-31 23:52:57,35975,-25,274,448,516,35.441,-95.300,"Jet - Large Passenger"
39,13591,2023-05-31 23:53:27,35975,0,274,448,516,35.446,-95.377,"Jet - Large Passenger"
39,13592,2023-05-31 23:53:57,35975,0,274,449,517,35.450,-95.453,"Jet - Large Passenger"
39,13593,2023-05-31 23:54:27,35975,0,274,450,518,35.454,-95.529,"Jet - Large Passenger"
39,13594,2023-05-31 23:54:57,35975,25,274,452,520,35.459,-95.606,"Jet - Large Passenger"
39,13595,2023-05-31 23:55:28,36000,25,274,453,521,35.463,-95.687,"Jet - Large Passenger"
39,13596,2023-05-31 23:55:58,36000,25,274,454,522,35.468,-95.765,"Jet - Large Passenger"
39,13597,2023-05-31 23:56:28,36025,25,274,455,524,35.472,-95.837,"Jet - Large Passenger"
39,13598,2023-05-31 23:56:58,36025,0,274,456,525,35.476,-95.916,"Jet - Large Passenger"
39,13599,2023-05-31 23:57:28,36025,25,274,455,524,35.480,-95.995,"Jet - Large Passenger"
39,13600,2023-05-31 23:57:58,36050,0,274,454,522,35.484,-96.068,"Jet - Large Passenger"
39,13601,2023-05-31 23:58:28,36025,-25,274,453,521,35.488,-96.146,"Jet - Large Passenger"
39,13602,2023-05-31 23:58:58,36025,0,274,452,520,35.492,-96.223,"Jet - Large Passenger"
39,13603,2023-05-31 23:59:28,36025,-25,274,450,518,35.496,-96.303,"Jet - Large Passenger"
39,13604,2023-05-31 23:59:58,36000,-25,273,449,517,35.500,-96.376,"Jet - Large Passenger"
39,13605,2023-06-01 00:00:28,36000,-25,274,448,516,35.504,-96.450,"Jet - Large Passenger"
39,13606,2023-06-01 00:00:58,35975,-25,274,447,514,35.507,-96.527,"Jet - Large Passenger"
39,13607,2023-06-01 00:01:28,35975,25,273,446,513,35.511,-96.602,"Jet - Large Passenger"
39,13608,2023-06-01 00:01:58,36000,0,273,446,513,35.515,-96.679,"Jet - Large Passenger"
39,13609,2023-06-01 00:02:28,35975,-49,273,446,513,35.518,-96.755,"Jet - Large Passenger"
39,13610,2023-06-01 00:02:59,35950,-25,273,447,514,35.522,-96.832,"Jet - Large Passenger"
39,13611,2023-06-01 00:03:29,35950,0,273,449,517,35.525,-96.906,"Jet - Large Passenger"
39,13612,2023-06-01 00:03:59,35950,50,273,451,519,35.529,-96.983,"Jet - Large Passenger"
39,13613,2023-06-01 00:04:29,36000,50,273,453,521,35.532,-97.061,"Jet - Large Passenger"
39,13614,2023-06-01 00:04:59,36000,25,273,455,524,35.536,-97.139,"Jet - Large Passenger"
39,13615,2023-06-01 00:05:29,36025,50,273,456,525,35.539,-97.216,"Jet - Large Passenger"
39,13616,2023-06-01 00:05:59,36050,25,273,456,525,35.542,-97.291,"Jet - Large Passenger"
39,13617,2023-06-01 00:06:29,36050,-25,273,456,525,35.545,-97.370,"Jet - Large Passenger"
39,13618,2023-06-01 00:06:59,36025,-25,273,455,524,35.549,-97.448,"Jet - Large Passenger"
39,13619,2023-06-01 00:07:29,36025,-25,273,452,520,35.552,-97.527,"Jet - Large Passenger"
39,13620,2023-06-01 00:07:59,36000,-49,273,452,520,35.555,-97.602,"Jet - Large Passenger"
39,13621,2023-06-01 00:08:30,35975,-49,273,452,520,35.558,-97.679,"Jet - Large Passenger"
39,13622,2023-06-01 00:09:00,35950,-25,273,452,520,35.561,-97.755,"Jet - Large Passenger"
39,13623,2023-06-01 00:09:31,35950,23,273,452,520,35.564,-97.835,"Jet - Large Passenger"
39,13624,2023-06-01 00:10:04,35975,24,273,451,519,35.567,-97.922,"Jet - Large Passenger"
39,13625,2023-06-01 00:10:34,35975,25,273,453,521,35.570,-97.995,"Jet - Large Passenger"
39,13626,2023-06-01 00:11:05,36000,25,273,452,520,35.573,-98.077,"Jet - Large Passenger"
39,13627,2023-06-01 00:11:35,36000,0,272,451,519,35.576,-98.154,"Jet - Large Passenger"
39,13628,2023-06-01 00:12:05,36000,0,272,451,519,35.578,-98.227,"Jet - Large Passenger"
39,13629,2023-06-01 00:12:35,36000,0,273,451,519,35.581,-98.305,"Jet - Large Passenger"
39,13630,2023-06-01 00:13:05,36000,0,272,450,518,35.584,-98.382,"Jet - Large Passenger"
39,13631,2023-06-01 00:13:35,36000,0,272,458,527,35.586,-98.460,"Jet - Large Passenger"
39,13632,2023-06-01 00:14:05,36000,0,272,458,527,35.589,-98.539,"Jet - Large Passenger"
39,13633,2023-06-01 00:14:35,36000,0,272,456,525,35.591,-98.614,"Jet - Large Passenger"
39,13634,2023-06-01 00:15:05,36000,0,272,454,522,35.594,-98.691,"Jet - Large Passenger"
39,13635,2023-06-01 00:15:35,36000,0,272,454,522,35.596,-98.769,"Jet - Large Passenger"
39,13636,2023-06-01 00:16:05,36000,0,272,453,521,35.598,-98.849,"Jet - Large Passenger"
39,13637,2023-06-01 00:16:35,36000,-25,272,454,522,35.600,-98.926,"Jet - Large Passenger"
39,13638,2023-06-01 00:17:05,35975,-25,272,455,524,35.603,-99.002,"Jet - Large Passenger"
39,13639,2023-06-01 00:17:36,35975,0,272,456,525,35.605,-99.079,"Jet - Large Passenger"
39,13640,2023-06-01 00:18:06,35975,25,272,458,527,35.607,-99.159,"Jet - Large Passenger"
39,13641,2023-06-01 00:18:36,36000,49,272,458,527,35.609,-99.237,"Jet - Large Passenger"
39,13642,2023-06-01 00:19:07,36025,24,272,458,527,35.611,-99.319,"Jet - Large Passenger"
39,13643,2023-06-01 00:19:38,36025,0,272,458,527,35.613,-99.397,"Jet - Large Passenger"
39,13644,2023-06-01 00:20:08,36025,-25,272,453,521,35.615,-99.475,"Jet - Large Passenger"
39,13645,2023-06-01 00:20:38,36000,-25,272,452,520,35.617,-99.554,"Jet - Large Passenger"
39,13646,2023-06-01 00:21:08,36000,0,272,450,518,35.619,-99.630,"Jet - Large Passenger"
39,13647,2023-06-01 00:21:38,36000,0,272,448,516,35.620,-99.708,"Jet - Large Passenger"
39,13648,2023-06-01 00:22:08,36000,0,272,451,519,35.622,-99.784,"Jet - Large Passenger"
39,13649,2023-06-01 00:22:38,36000,0,271,454,522,35.624,-99.856,"Jet - Large Passenger"
39,13650,2023-06-01 00:23:08,36000,25,272,456,525,35.625,-99.936,"Jet - Large Passenger"
39,13651,2023-06-01 00:23:38,36025,25,271,457,526,35.627,-100.015,"Jet - Large Passenger"
39,13652,2023-06-01 00:24:08,36025,-25,271,454,522,35.628,-100.093,"Jet - Large Passenger"
39,13653,2023-06-01 00:24:38,36000,-25,271,441,507,35.630,-100.170,"Jet - Large Passenger"
39,13654,2023-06-01 00:25:08,36000,0,271,427,491,35.631,-100.241,"Jet - Large Passenger"
39,13655,2023-06-01 00:25:38,36000,0,271,426,490,35.633,-100.315,"Jet - Large Passenger"
39,13656,2023-06-01 00:26:09,36000,0,271,430,495,35.634,-100.392,"Jet - Large Passenger"
39,13657,2023-06-01 00:26:39,36000,0,271,429,494,35.635,-100.462,"Jet - Large Passenger"
39,13658,2023-06-01 00:27:09,36000,-25,271,430,495,35.636,-100.535,"Jet - Large Passenger"
39,13659,2023-06-01 00:27:39,35975,-25,271,430,495,35.637,-100.608,"Jet - Large Passenger"
39,13660,2023-06-01 00:28:09,35975,25,271,430,495,35.638,-100.684,"Jet - Large Passenger"
39,13661,2023-06-01 00:28:39,36000,50,271,429,494,35.639,-100.757,"Jet - Large Passenger"
39,13662,2023-06-01 00:29:09,36025,29,271,428,493,35.640,-100.825,"Jet - Large Passenger"
39,13663,2023-06-01 00:29:31,36025,0,273,429,494,35.642,-100.883,"Jet - Large Passenger"
39,13664,2023-06-01 00:29:47,36025,-49,285,432,497,35.647,-100.921,"Jet - Large Passenger"
39,13665,2023-06-01 00:30:32,35975,-39,303,438,504,35.687,-101.018,"Jet - Large Passenger"
